Azeri O -86.7382032063
territory O -96.3918833044
, O -100.043736068
since O -107.697438796
May O -116.252506606
1994 O -125.012368828
after O -131.40156259
ethnic O -140.949882172
Armenians I-PER -142.568323346
drove O -153.450959258
Azeris I-LOC -157.243136177
out O -164.338734918
of O -171.71382238
the O -175.37312551
region O -184.279591206
. O -187.919556148

The O -5.38923463594
conflict O -18.103820998
, O -21.755673762
which O -28.5006329636
began O -37.2834847039
in O -41.6989513596
1988 O -52.4512437464
, O -56.1030965104
claimed O -66.082199009
over O -73.0241320441
10,000 O -82.7955951779
lives O -93.2602054923
. O -96.9001704344

" O -4.69975382062
The O -12.982608052
main O -21.8130878413
subject O -31.9592444246
( O -36.549626502
of O -40.900278126
the O -44.5595812556
talks O -52.6847925039
) O -57.2751745812
was O -62.820716795
the O -66.4800199246
search O -76.944630239
for O -82.2401780226
a O -86.7798643137
peaceful O -89.8440067807
solution O -100.190834059
for O -105.486381843
Nagorno-Karabakh O -108.55052431
, O -112.202377074
" O -117.060266627
the O -120.719569756
source O -130.085567782
said O -135.108843223
. O -138.748808165

He O -7.04358187215
declined O -19.3786786125
to O -23.7965079391
reveal O -34.3946496461
any O -42.4169129251
more O -49.9240121787
details O -59.0668666531
about O -66.4179616582
the O -70.0772647878
content O -73.1414072548
of O -77.4920588789
the O -81.1513620085
talks O -89.2765732567
or O -96.5948784391
their O -103.29249152
exact O -113.890633227
location O -116.954775694
in O -121.37024235
Germany I-LOC -126.478023827
. O -130.342858922

Azerbaijan I-ORG -1.74999691956
has O -9.15765567752
said O -17.2538709363
it O -23.4825647908
is O -29.4913753759
prepared O -39.8382026546
to O -44.2560319811
grant O -47.3201744482
autonomy O -57.7847847625
to O -62.2026140891
Nagorno-Karabakh O -65.2667565561
if O -73.2258409335
Armenian O -78.6518765851
forces O -87.3672870446
pull O -97.9654287516
out O -104.83615734
, O -108.488010104
but O -115.068482617
will O -121.581849213
not O -127.841766908
accept O -137.820869406
Armenia O -143.246905058
's O -148.480406755
demands O -159.415020699
for O -164.710568482
the O -168.369871612
independence O -177.65582693
of O -182.006478554
the O -185.665781684
enclave O -188.729924151
. O -192.369889093

Russia I-LOC -4.90107958888
's O -11.4838833219
Interfax I-ORG -20.7019676895
news O -29.6751531743
agency O -41.3409011296
reported O -49.3740934791
on O -54.2994029575
Tuesday O -61.4868685388
the O -65.1461716684
officials O -72.8699419588
had O -79.0842729093
departed O -82.1484153764
for O -87.44396316
negotiations O -96.9434925784
in O -101.358959234
Germany I-LOC -106.466740712
, O -110.343463628
adding O -123.078737978
that O -128.980303033
face-to-face O -132.0444455
talks O -140.169656748
between O -147.801053719
the O -151.460356848
two O -158.149336782
sides O -167.748949659
first O -174.331996175
took O -182.545314691
place O -191.177343542
last O -198.079488327
December O -207.679101204
in O -212.094567859
Amsterdam I-LOC -219.519119065
. O -223.38395416

Interfax I-ORG -6.67604214536
said O -12.8854897282
the O -19.6177326756
discussions O -30.2158743826
were O -36.4851642174
being O -44.5748687771
held O -52.7368939985
in O -57.1523606542
parallel O -60.2165031212
with O -66.0271530854
peace O -74.1403881426
talks O -82.2655993908
mediated O -85.3297418579
by O -91.3001135469
the O -94.9594166765
Organisation I-ORG -102.73656441
for O -108.903897079
Security I-ORG -116.915264931
and O -122.397663284
Cooperation I-ORG -131.661794104
in O -136.949045645
Europe I-ORG -145.807711357
( O -151.26987832
OSCE I-ORG -159.106892784
) O -164.569059747
and O -172.252613033
the O -175.911916163
broad-based O -178.97605863
Minsk I-ORG -181.334684653
Group I-ORG -188.975772109
of O -194.083939591
countries O -205.963261647
led O -214.89639559
by O -220.866767279
Russia I-LOC -226.453039
and O -231.288522621
Finland I-LOC -239.134522183
. O -242.999357277

Sombre I-LOC -2.48780728321
mood B-LOC -3.49713683362
on O -8.26431058006
Arctic O -17.9694465903
island O -27.2946226215
after O -33.6838163835
plane O -42.6169503269
crash O -52.8584170899
. O -56.498382032

Rolf I-PER -1.12539186353
Soderlind I-PER -4.07582247153

LONGYEAR O -2.90600673511
, O -9.29334336263
Norway I-LOC -16.6489016968
1996-08-30 O -27.2205991281

The O -5.38923463594
windblown O -11.1888609665
, O -14.8407137305
chilly O -17.9048561975
streets O -28.0510127808
of O -32.4016644048
this O -39.2967420227
tiny O -42.3608844897
Arctic O -47.7869201413
town O -56.2534345534
are O -62.9510476344
all O -70.6430692265
but O -77.223541739
deserted O -80.287684206
and O -84.8982976744
flags O -87.9624401414
are O -94.6600532224
flying O -105.258194929
at O -110.967062199
half-mast O -114.031204666
beneath O -117.095347133
a O -121.635033424
brooding O -124.699175891
, O -128.351028655
clouded O -131.415171122
sky O -134.479313589
. O -138.119278532

Longyear I-ORG -1.74999691956
is O -8.94497964643
a O -16.5576057553
town O -25.0241201675
in O -29.4395868231
mourning O -32.5037292901
, O -36.1555820541
a O -40.6952683452
close-knit O -43.7594108122
community O -53.530873946
that O -59.4324390007
has O -65.6539256168
been O -72.2898945347
shattered O -75.3540370017
. O -78.9940019438

Disaster I-ORG -1.74999691956
struck O -12.2221243794
on O -20.2203736756
Thursday O -27.1119363514
when O -34.2623606611
a O -38.8020469521
Russian I-MISC -43.1957853
airliner O -54.2056418481
bringing O -68.2882070166
coal O -71.3523494837
miners O -74.4164919507
to O -78.8343212773
work O -87.5717106435
crashed O -97.8131774066
as O -103.956971817
it O -110.185665672
came O -118.923055038
in O -123.338521694
to O -127.75635102
land O -137.16490866
at O -142.87377593
the O -146.53307906
airport O -155.550770391
, O -159.202623155
killing O -168.655632558
all O -176.34765415
141 O -181.270510843
people O -188.644078704
on O -193.569388183
board O -203.223068281
. O -206.863033223

" O -4.69975382062
It O -14.6465707469
's O -19.8800724444
a O -24.4197587355
sight O -27.4839012025
I O -34.301105311
will O -40.8144719067
never O -50.2230295468
forget O -53.2871720139
. O -56.927136956

I O -6.65906837653
will O -15.9079188358
remember O -18.9720613029
it O -25.2007551574
for O -30.496302941
the O -34.1556060706
rest O -43.7552189475
of O -48.1058705716
my O -56.7378994222
life O -66.3915795203
, O -70.0434322843
" O -74.9013218368
said O -79.9245972778
Stig I-PER -81.5430384516
Onarheim I-PER -82.927718564
. O -86.8395274129

He O -7.04358187215
was O -15.3246079495
one O -22.3079781745
of O -26.6586297986
a O -31.1983160896
handful O -34.2624585566
of O -38.6131101807
rescuers O -41.6772526478
who O -48.1368050907
raced O -51.2009475578
to O -55.6187768843
the O -59.2780800139
scene O -69.7426903283
of O -74.0933419523
the O -77.7526450819
crash O -87.994111845
in O -92.4095785006
a O -96.9492647917
helicopter O -107.547406499
on O -112.472715977
Thursday O -119.364278653
, O -123.016131417
hoping O -126.080273884
in O -130.495740539
vain O -133.559883007
to O -137.977712333
find O -147.526031916
survivors O -150.590174383
. O -154.230139325

The O -5.38923463594
plane O -17.0578524429
smashed O -20.1219949099
into O -27.5908729507
a O -32.1305592417
snow-capped O -35.1947017088
mountain O -45.9469940956
on O -50.8723035739
the O -54.5316067035
Arctic O -59.9576423551
island O -69.2828183863
of O -73.6334700103
Spitzbergen O -79.0595056619
on O -83.9848151403
Thursday O -90.876377816
, O -94.52823058
just O -102.408843342
east O -112.387945841
of O -116.738597465
Longyear I-LOC -119.91159688
. O -123.776431974

" O -4.69975382062
Imagine I-PER -7.49966179457
a O -13.2111454851
big O -25.6895679144
plane O -34.6227018578
with O -40.433351822
a O -44.9730381131
lot O -54.3815957532
of O -58.7322473773
luggage O -61.7963898443
and O -66.4070033127
people O -73.7805711737
on O -78.7058806521
board O -88.3595607502
. O -91.9995256923

Think I-ORG -1.74999691956
of O -7.2868206855
all O -18.0517820954
that O -23.9533471501
mixed O -34.0995037333
together O -44.446331012
, O -48.098183776
with O -53.9088337402
twisted O -56.9729762073
, O -60.6248289713
wrecked O -63.6889714383
parts O -74.1535817527
on O -79.078891231
the O -82.7381943606
slope O -85.8023368276
, O -89.4541895916
" O -94.3120791442
Onarheim O -99.7381147957
, O -103.38996756
29 O -112.378671354
, O -116.030524118
told O -123.28127115
Reuters I-ORG -129.086866304
. O -133.598616131

Police O -8.72235447798
and O -16.0684518099
local O -24.4693689396
officials O -32.19313923
have O -38.5205849849
sealed O -49.4551989285
off O -57.2117590418
the O -60.8710621714
crash O -71.1125289344
site O -81.1716741407
, O -84.8235269047
protecting O -87.8876693717
it O -94.1163632262
from O -100.031051829
intrusive O -103.095194296
reporters O -111.832583662
and O -116.44319713
from O -122.357885733
the O -126.017188863
polar O -129.08133133
bears O -132.145473797
that O -138.047038851
roam O -141.111181318
freely O -144.175323785
across O -153.193015117
the O -156.852318246
icy O -159.916460714
expanses O -162.980603181
. O -166.620568123

The O -5.38923463594
dead O -17.5777279021
were O -23.8470177369
all O -31.539039329
Russians I-MISC -38.4072130268
and O -43.2753906565
Ukrainians O -52.0316990898
, O -55.6835518538
coming O -64.9317668439
to O -69.3495961704
work O -78.0869855367
in O -82.5024521924
the O -86.1617553219
mining O -97.0963692655
towns O -107.242525849
of O -111.593177473
Barentsburg I-PER -113.211618647
and O -118.994029515
Pyramiden I-LOC -122.786206434
. O -126.651041528

Longyear I-ORG -1.74999691956
is O -8.94497964643
a O -16.5576057553
Norwegian I-MISC -23.7134615255
settlement O -33.4705551051
of O -41.151479511
just O -49.0320922729
over O -55.9740253081
1,000 O -65.5736381849
people O -72.9472060459
, O -76.5990588099
but O -83.1795313223
it O -89.4082251768
also O -96.5863010179
feels O -99.6504434849
the O -103.309746614
loss O -112.047135981
keenly O -115.111278448
. O -118.75124339

" O -4.69975382062
I O -14.2524417926
have O -20.5798875475
trouble O -31.1780292545
finding O -41.7761709615
the O -45.4354740911
words O -48.4996165581
to O -52.9174458847
express O -63.6697382715
my O -72.3017671221
grief O -75.3659095891
. O -79.0058745312

It O -7.05319733085
's O -15.0221828919
a O -19.5618691829
tragedy O -22.62601165
for O -27.9215594336
everyone O -38.8561733772
. O -42.4961383193

We O -7.46593519828
know O -19.4873743798
many O -28.160225225
of O -32.510876849
the O -36.1701799786
people O -43.5437478396
who O -50.0033002826
live O -59.908294809
in O -64.3237614646
Barentsburg O -69.7497971162
, O -73.4016498802
some O -80.8894559309
of O -85.240107555
them O -93.1591865977
could O -100.740393824
have O -107.067839578
been O -113.703808496
on O -118.629117975
the O -122.288421104
plane O -131.221555048
, O -134.873407812
" O -139.731297364
said O -144.754572805
Johan I-PER -152.618151282
Sletten I-PER -154.002831395
, O -157.926528066
52 O -170.447510109
. O -174.087475051

Sletten I-ORG -1.74999691956
, O -6.58802182541
a O -14.2006479343
caretaker O -17.2647904013
who O -23.7243428443
has O -29.9458294604
lived O -40.4104397747
on O -45.3357492531
the O -48.9950523827
island O -58.3202284139
for O -63.6157761975
30 O -71.7054807573
years O -79.3516928134
, O -83.0035455774
said O -88.0268210184
the O -91.6861241479
Norwegian I-MISC -98.8419799182
and O -103.710157548
Russian I-MISC -111.907995623
communities O -115.229702251
visit O -126.884519184
frequently O -129.948661651
, O -133.600514415
competing O -136.664656882
at O -142.373524152
soccer O -150.600087895
in O -155.01555455
the O -158.67485768
summer O -168.223177262
and O -172.833790731
with O -178.644440695
snow-scooter O -181.708583162
races O -184.772725629
in O -189.188192285
the O -192.847495414
winter O -203.312105729
. O -206.952070671

Teenage I-ORG -1.74999691956
shop O -6.00031152845
assistant O -20.0078652899
Heidi I-PER -21.6263064637
Groenstein I-PER -23.0109865761
was O -28.8283726967
blunter O -35.0049395673
. O -38.6449045094

" O -4.69975382062
I O -14.2524417926
'm O -23.5776178238
glad O -26.6417602908
it O -32.8704541453
was O -38.4159963591
not O -44.6759140541
a O -49.2156003451
Norwegian I-MISC -56.3714561153
plane O -65.56215422
, O -72.5442797658
" O -77.4021693183
she O -85.2640899472
said O -90.2873653882
. O -93.9273303303
" O -98.7852198828

Just O -10.3064745824
think O -21.9224486559
of O -26.2731002799
it O -32.5017941345
-- O -39.1709152596
a O -43.7106015507
mining O -54.6452154943
village O -64.01121352
where O -71.95009519
so O -80.217480927
many O -88.8903317722
workers O -98.0670877982
die O -108.819380185
. O -112.459345127

They O -7.93156882786
must O -19.7453686446
be O -26.0260222381
having O -35.4345798782
a O -39.9742661692
tough O -50.1204227525
time O -57.6946613089
of O -62.045312933
it O -68.2740067875
now O -76.4236094889
. O -80.063574431
" O -84.9214639835

Barentsburg I-ORG -1.74999691956
, O -6.58802182541
just O -17.5415744052
a O -22.0812606962
few O -30.887642934
hours O -39.6250323002
ride O -42.6891747673
by O -48.6595464563
snow-scooter O -51.7236889234
or O -59.0419941057
15 O -66.8675470904
minutes O -75.0941108329
by O -81.064482522
helicopter O -91.662624229
from O -97.5773128316
Longyear O -103.003348483
, O -106.655201247
has O -112.876687863
asked O -121.683070101
to O -126.100899428
be O -132.381553021
left O -140.735950135
alone O -151.488242522
with O -157.298892486
its O -164.11935924
grief O -167.183501707
and O -171.794115176
told O -179.044862207
reporters O -187.782251573
to O -192.2000809
stay O -201.748400482
away O -210.55478272
. O -214.194747662

Around I-MISC -2.55797941005
100 I-MISC -12.6000160314
Russian I-MISC -18.170554506
and O -24.0764013063
Ukrainian O -32.8327097397
miners O -35.8968522067
were O -42.1661420415
waiting O -52.4076088045
in O -56.8230754602
Longyear O -62.2491111118
to O -66.6669404383
fly O -76.9084072014
home O -84.7703278303
on O -89.6956373087
the O -93.3549404382
plane O -102.288074382
that O -108.189639436
crashed O -118.431106199
. O -122.071071141

They O -7.93156882786
were O -16.9363425262
given O -25.9838868207
shelter O -29.0480292878
in O -33.4634959434
the O -37.122799073
town O -45.5893134852
's O -50.8228151827
church O -60.5336536946
overnight O -70.1332665715
and O -74.7438800399
ate O -77.8080225069
a O -82.347708798
sombre O -85.411851265
breakfast O -88.4759937321
before O -96.0160992821
getting O -106.768391669
on O -111.693701147
a O -116.233387438
bus O -126.004850572
for O -131.300398356
the O -134.959701485
airport O -143.977392817
. O -147.617357759

Another I-ORG -1.74999691956
plane O -11.8693030048
had O -21.1565737731
been O -27.792542691
sent O -36.7530756086
from O -42.6677642112
Moscow I-LOC -48.9701726308
to O -53.61287211
pick O -59.7014504151
them O -67.6205294578
up O -74.415188328
. O -78.0551532701

At O -7.95509932527
this O -17.5856608067
time O -25.1598993631
of O -29.5105509872
year O -36.3744302342
, O -40.0262829982
the O -43.6855861278
only O -51.4013242465
colour O -54.4654667136
in O -58.8809333692
Longyear O -64.3069690208
comes O -74.6537962995
from O -80.5684849021
the O -84.2277880317
brightly-painted O -87.2919304987
wooden O -90.3560729657
houses O -100.192074621
. O -103.832039563

Everything I-ORG -1.74999691956
else O -13.5343107684
is O -22.6160611712
muddy O -25.6802036383
, O -29.3320564023
the O -32.9913595319
waters O -36.0555019989
of O -40.406153623
the O -44.0654567526
fjord O -47.1295992196
leaden O -50.1937416866
. O -53.8337066287

Winter I-ORG -1.74999691956
is O -8.94497964643
in O -16.4333861199
the O -20.0926892495
air O -29.5922186678
. O -33.2321836099

Barentsburg I-ORG -1.74999691956
is O -8.94497964643
an O -18.3334603167
even O -27.6586363479
grimmer O -30.7227788149
place O -39.3548076655
, O -43.0066604295
a O -47.5463467206
run-down O -50.6104891876
testament O -53.6746316546
to O -58.0924609812
the O -61.7517641108
hardships O -64.8159065778
of O -69.1665582019
the O -72.8258613315
new O -80.0766083628
Russia I-LOC -85.6628800836
. O -89.5277151783

Spitzbergen I-LOC -2.48780728321
lies B-LOC -3.49713683362
some O -10.8268071524
500 O -25.3473742741
miles O -33.9596004974
( O -38.5499825748
800 O -48.5290850734
km O -57.2229893277
) O -61.8133714051
off O -69.5699315183
the O -73.2292346479
northern O -81.8029945904
tip O -84.8671370574
of O -89.2177886815
Norway I-LOC -96.5733470157
and O -101.408830637
endures O -107.497408942
one O -114.480779167
of O -118.831430791
the O -122.490733921
most O -130.786290534
extreme O -133.850433002
climates O -136.914575469
on O -141.839884947
the O -145.499188077
planet O -148.563330544
. O -152.203295486

Inhabited I-ORG -1.74999691956
by O -8.90654075049
fewer O -22.9140945119
than O -30.4883330684
3,000 O -40.7297998314
people O -48.1033676924
in O -52.5188343481
total O -61.4253000444
, O -65.0771528084
it O -71.3058466629
sees O -81.6526739416
the O -85.3119770712
sun O -88.3761195382
for O -93.6716673219
24 O -102.072584452
hours O -110.809973818
a O -115.349660109
day O -123.230272871
during O -131.392298092
summer O -140.940617675
and O -145.551231143
is O -151.560041728
plunged O -154.624184195
into O -162.093062236
round-the-clock O -165.157204703
darkness O -168.22134717
in O -172.636813826
the O -176.296116955
winter O -186.76072727
months O -195.279427435
. O -198.919392377

The O -5.38923463594
terrain O -11.1888609665
is O -17.1976715515
mountainous O -20.2618140186
, O -23.9136667825
the O -27.5729699121
only O -35.2887080309
roads O -46.2233219745
are O -52.9209350554
dirt O -55.9850775225
tracks O -59.0492199895
. O -62.6891849316

Norway I-LOC -6.67036620226
rules O -17.7305067498
the O -24.4142457174
island O -33.7394217486
group O -41.463192039
under O -48.9383396928
the O -52.5976428224
terms O -62.3084813344
of O -66.6591329585
a O -71.1988192495
1920s O -76.1216759428
international O -84.4030479217
treaty O -93.7690459474
which O -100.514005149
gave O -109.032705314
many O -117.705556159
other O -125.366806093
nations O -135.9649478
the O -139.624250929
right O -148.584783847
to O -153.002613174
establish O -163.937227117
setttlements O -167.001369584
and O -171.611983053
exploit O -174.67612552
the O -178.335428649
coal O -181.399571116
that O -187.301136171
is O -193.309946756
still O -201.423181813
mined O -204.48732428
there O -212.227355091
. O -215.867320034

Only O -10.7764782117
Russia I-LOC -18.3585170965
has O -24.8048738652
chosen O -30.8934521703
to O -35.3112814969
do O -43.1918942588
so O -51.4592799959
. O -55.099244938

Ericsson I-ORG -1.74999691956
says O -11.2905661754
wins O -24.3426084918
1.2 O -35.2772224354
bln O -44.9309025336
SKR O -47.9950450006
China I-LOC -53.5477940294
order O -62.7903555134
. O -69.4547562936

STOCKHOLM O -2.90600673511
1996-08-30 O -15.9883178773

Swedish I-MISC -7.17111776568
telecoms O -12.2504904303
group O -23.3045335025
LM O -26.3686759696
Ericsson O -31.7947116211
AB O -34.8588540882
said O -39.8821295292
on O -44.8074390075
Friday O -52.1529938323
it O -58.3816876868
won O -65.831989342
an O -72.1475301945
order O -81.1652215259
worth O -90.818901624
1.2 O -101.753515568
billion O -109.786707917
crowns O -112.850850384
for O -118.146398168
a O -122.686084459
fixed O -125.750226926
public O -134.79777122
telecoms O -137.861913688
network O -148.326524002
in O -152.741990658
the O -156.401293787
Guangdong O -161.827329439
province O -171.280338841
of O -175.630990465
China I-LOC -181.183739494
. O -185.048574589

Ericsson I-ORG -1.74999691956
said O -7.95944450238
in O -15.4478509759
a O -19.9875372669
statement O -27.8776287728
the O -31.5369319024
order O -40.5546232338
was O -46.1001654476
from O -52.0148540502
the O -55.6741571798
Guangdong I-PER -57.2925983536
Post I-PER -67.2250008624
and O -72.1074582376
Telecommunications I-PER -75.485898756
Administration I-PER -76.8705788684
( O -81.7328048526
GPTA O -87.9093717232
) O -92.4997538006
. O -96.1397187427

The O -5.38923463594
order O -17.1424098309
included O -26.6907294134
AXE O -29.7548718804
switching O -32.8190143474
equipment O -43.4171560544
, O -47.0690088184
ISDN O -50.1331512854
equipment O -60.7312929924
, O -64.3831457564
Intelligent I-PER -66.0015869302
Network I-PER -67.3862670426
( O -72.2484930268
IN O -84.0337682755
) O -88.6241503529
products O -98.1724699354
, O -101.824322699
broad-band O -104.888465166
multi-media O -107.952607633
communication O -111.0167501
network O -121.481360415
products O -131.029679997
, O -134.681532761
services O -143.967488079
and O -148.578101548
training O -158.724258131
, O -162.376110895
Ericsson I-PER -163.994552069
spokesman O -173.04696223
Per I-PER -176.425402749
Zetterquist I-PER -177.810082861
told O -185.332673799
Reuters I-ORG -193.515263652
. O -198.027013479

Deliveries I-ORG -1.74999691956
are O -9.63378214239
due O -20.9467087231
to O -25.3645380496
be O -31.6451916431
completed O -40.9311469611
by O -46.9015186502
1999 O -57.8361325938
, O -61.4879853578
the O -65.1472884873
company O -72.8471532569
said O -77.8704286979
. O -81.51039364

-- O -6.51098539326
Stockholm I-PER -9.31089336721
newsroom O -18.9158687586
+46-8-700 O -26.6088849516
1017 O -31.5317416448

HK O -2.90600673511
has O -11.8629772147
infrastructure O -14.9271196818
in O -19.3425863374
place O -27.974615188
for O -33.2701629717
post-97 O -38.1930196649
- O -43.6117884295
Tsang I-PER -51.2930453499
. O -56.1048076915

AUCKLAND O -2.90600673511
1996-08-30 O -15.9883178773

Hong I-LOC -5.57175391359
Kong I-LOC -12.9102008474
Financial O -25.4651275555
Secretary O -38.39455792
Donald I-PER -40.0129990938
Tsang I-PER -47.4604949529
said O -52.7556143007
on O -60.7933481826
Friday O -68.1389030074
that O -74.0404680621
the O -77.6997711917
territory O -87.3534512898
had O -93.5677822403
the O -97.2270853699
" O -102.084974922
infrastructural O -105.149117389
hardware O -108.213259856
" O -113.071149409
to O -117.488978736
make O -125.989979324
a O -130.529665615
success O -140.876492894
of O -145.227144518
its O -152.047611272
future O -160.980745215
under O -168.455892869
Chinese I-MISC -174.184632284
sovereignty O -177.506338912
from O -186.751300296
mid-1997 O -191.674156989
. O -195.314121932

" O -4.69975382062
We O -15.0593086144
have O -21.3867543693
the O -25.0460574989
largest O -34.7568960109
and O -39.3675094793
most O -47.6630660933
efficient O -50.7272085603
port O -60.4380470723
on O -65.3633565506
the O -69.0226596802
South I-LOC -74.7555348752
China I-LOC -79.945767345
coast O -91.9129073882
; O -103.530151364
we O -110.980453019
have O -117.307898774
the O -120.967201904
best O -129.900335847
transport O -140.364946161
and O -144.97555963
telecommunications O -148.039702097
infrastructure O -151.103844564
in O -155.519311219
the O -159.178614349
world O -167.117496019
; O -175.710304156
and O -180.320917625
we O -187.77121928
are O -194.468832361
investing O -197.532974828
in O -201.948441484
this O -208.843519102
hardware O -211.907661569
on O -216.832971047
an O -223.148511899
enormous O -226.212654367
scale O -229.276796834
, O -232.928649598
" O -237.78653915
Tsang I-PER -245.467796071
said O -251.662868911
in O -259.19075997
a O -263.730446261
speech O -273.876602845
to O -278.294432171
Auckland I-LOC -286.412130557
during O -294.799025931
a O -302.363148061
visit O -310.687692211
to O -315.105521538
New I-LOC -320.615253182
Zealand I-LOC -326.705427245
. O -331.965704952

Hong I-LOC -5.57175391359
Kong I-LOC -12.9102008474
also O -21.7085894529
had O -30.9473562415
the O -34.6066593711
necessary O -44.8481261342
" O -49.7060156867
constitutional O -52.7701581537
infrastructure O -55.8343006208
" O -60.6921901733
in O -65.107656829
place O -73.7396856796
, O -77.3915384436
with O -83.2021884078
the O -86.8614915373
promise O -89.9256340044
of O -94.2762856285
autonomy O -104.740895943
in O -109.156362598
running O -118.927825732
its O -125.748292486
affairs O -136.500584873
after O -142.889778635
the O -146.549081765
handover O -149.613224232
from O -155.527912834
Britain I-LOC -160.701172241
to O -165.343871721
China I-LOC -172.416681394
. O -176.281516489

" O -4.69975382062
What O -17.4943828904
this O -24.3894605083
means O -34.5356170915
in O -38.9510837472
practice O -42.0152262142
is O -48.0240367992
that O -53.9256018539
Hong I-LOC -60.1825478994
Kong I-LOC -66.0769773859
will O -74.2106567462
go O -85.6520100553
on O -90.5773195337
raising O -101.511933477
its O -108.332400231
own O -117.238865928
taxes O -127.991158314
, O -131.643011078
issuing O -134.707153545
its O -141.5276203
own O -150.434085996
currency O -159.982405578
, O -163.634258342
setting O -174.568872286
its O -181.38933904
own O -190.295804736
expenditure O -193.359947203
priorities O -196.42408967
and O -201.034703139
managing O -204.098845606
its O -210.91931236
own O -219.825778056
enormous O -222.889920523
financial O -232.101767869
reserves O -242.699909576
, O -246.35176234
" O -251.209651893
Tsang I-PER -258.890908813
said O -265.085981654
. O -271.838370999

He O -7.04358187215
acknowledged O -12.8432082027
that O -18.7447732574
many O -27.4176241025
Hong I-LOC -33.674570148
Kong I-LOC -39.5689996345
people O -48.5628802601
had O -57.8016470487
decided O -67.2102046888
to O -71.6280340154
seek O -81.3388725273
their O -88.0364856083
future O -96.9696195517
elsewhere O -107.904233495
and O -112.514846964
others O -122.350848619
were O -128.620138453
sure O -139.554752397
to O -143.972581724
follow O -154.907195667
in O -159.322662323
the O -162.981965452
next O -170.825536943
nine O -179.706027153
months O -188.224727318
. O -191.86469226
" O -196.722581813

But O -7.34249100719
for O -15.3735226544
the O -19.032825784
great O -28.3988238097
majority O -38.1702869434
of O -42.5209385675
us O -51.5096423621
, O -55.1614951261
Hong I-LOC -61.4184411716
Kong I-LOC -67.3128706581
is O -74.9419940077
our O -86.3057890824
home O -94.1677097113
and O -98.7783231797
Hong I-LOC -105.035269225
Kong I-LOC -110.929698712
's O -117.783513174
future O -129.741082955
is O -135.74989354
our O -144.089252777
future O -153.02238672
. O -156.662351662
" O -161.520241215

-- O -6.51098539326
Wellington I-LOC -16.7786016233
newsroom O -25.4366497678
64 O -36.927600018
4 O -43.1069011172
473-4746 O -48.0297578104

PRESS O -9.20786229377
DIGEST O -21.309344183
- O -26.7281129475
Indonesian I-MISC -33.5962866453
newspapers O -43.8329533051
- O -52.5819948514
August O -60.5513357289
30 O -68.6410402887
. O -72.2810052308

Following O -10.1886915468
is O -18.9329859953
a O -23.4726722864
summary O -26.5368147534
of O -30.8874663775
major O -39.7426387794
Indonesian I-MISC -46.6108124772
political O -55.1497486174
and O -63.0906348676
business O -71.9458072696
stories O -80.963498601
in O -85.3789652566
leading O -94.209445046
newspapers O -104.188547545
, O -107.840400309
prepared O -118.187227587
by O -124.157599276
Reuters I-ORG -129.96319443
in O -135.250445971
Jakarta I-LOC -145.541691708
. O -149.406526803

Reuters I-ORG -5.19696605079
has O -12.6046248087
not O -21.9374823215
checked O -25.0016247886
the O -28.6609279182
stories O -37.6786192496
and O -42.289232718
does O -51.2497656356
not O -57.5096833305
guarantee O -60.5738257976
their O -67.2714388785
accuracy O -77.0429020123
. O -80.6828669544

Telephone I-ORG -1.74999691956
: O -8.94788662523
( O -16.6112085204
6221 O -21.5340652137
) O -26.1244472911
384-6364 O -31.0473039843
. O -34.6872689264

Fax O -10.7764782117
: O -19.523679639
( O -24.1140617164
6221 O -29.0369184096
) O -33.627300487
344-8404 O -38.5501571802
. O -42.1901221223

- O -5.2606330326
- O -13.4148856607
- O -18.8336544252
- O -24.2524231897

KOMPAS I-ORG -1.9900660974

Indonesian I-ORG -8.8732667227
President O -17.9121428384
Suharto I-ORG -21.151616144
has O -28.2448876453
asked O -40.1242097009
businessmen O -43.1883521679
to O -47.6061814945
share O -56.3890332348
their O -63.0866463158
experiences O -66.1507887829
with O -71.9614387471
each O -81.1381947731
other O -88.7994447065
in O -93.2149113622
an O -99.5304522147
effort O -109.771918978
to O -114.189748304
boost O -124.248893511
the O -127.90819664
country O -136.232740791
's O -141.466242488
exports O -150.678089834
. O -154.318054776

- O -5.2606330326
- O -13.4148856607
- O -18.8336544252
- O -24.2524231897

JAKARTA I-LOC -7.4325062543
POST I-LOC -12.4420507868

Speaker O -10.1886915468
of O -17.2748270344
the O -20.934130164
House I-LOC -28.4327893418
of O -33.0083111185
Representatives I-PER -37.3840865778
Wahono I-PER -38.7687666902
has O -45.2620972131
called O -56.8242289105
on O -61.7495383889
those O -70.4017699468
serving O -80.8663802612
in O -85.2818469168
high O -94.2149808602
state O -101.91484563
institutions O -104.978988097
to O -109.396817423
direct O -119.45596263
their O -126.153575711
efforts O -135.989577366
in O -140.405044021
the O -144.064347151
coming O -153.312562141
years O -160.958774197
towards O -170.794775852
dismantling O -173.858918319
all O -181.550939911
barriers O -184.615082378
to O -189.032911705
social O -199.379738983
justice O -209.97788069
. O -213.617845632

An O -9.01862029413
agreement O -20.536955898
to O -24.9547852246
bring O -35.4193955389
peace O -43.5326305961
to O -47.9504599227
